provincia,sector,promovidos_8,promovidos_9,promovidos_10,promovidos_11,promovidos_12,promovidos_1314,nopromo_8,nopromo_9,nopromo_10,nopromo_11,nopromo_12,nopromo_1314,secundaria_egresados
Santa Fe,Estatal,2353,2033,1763,1383,447,1,0,0,0,0,352,106,542
Santa Fe,Privado,747,748,736,684,18,0,0,0,0,0,102,14,493
Santa Fe,Estatal,80,87,82,91,14,0,0,0,0,0,22,4,62
Santa Fe,Estatal,532,398,433,275,128,0,0,0,0,0,58,23,195
Santa Fe,Privado,386,355,285,267,0,0,0,0,0,0,56,0,174
Santa Fe,Estatal,176,190,208,152,11,0,0,0,0,0,69,0,89
Santa Fe,Estatal,362,344,317,262,36,0,0,0,0,0,86,40,138
Santa Fe,Privado,76,58,54,43,0,0,0,0,0,0,16,0,32
Santa Fe,Privado,253,248,277,222,0,0,0,0,0,0,51,0,168
Santiago del Estero,Estatal,13,13,9,14,10,9,9,23,7,10,6,3,12
Santiago del Estero,Estatal,65,66,45,26,25,0,2,2,0,0,11,0,25
Santiago del Estero,Estatal,25,33,81,64,73,0,0,0,0,0,19,0,98
Santiago del Estero,Estatal,164,143,103,84,68,0,0,0,0,0,0,0,71
Santiago del Estero,Estatal,195,133,108,95,100,0,32,15,0,0,2,0,165
Santiago del Estero,Estatal,295,303,180,170,190,35,42,46,41,19,30,0,234
Santiago del Estero,Estatal,521,462,700,602,641,182,34,27,177,122,102,0,911
Santiago del Estero,Privado,238,188,215,196,179,0,35,45,44,48,31,0,342
Santiago del Estero,Estatal,135,96,78,74,67,14,2,4,5,0,4,0,130
Santiago del Estero,Estatal,1826,1477,1437,1195,1202,149,506,415,333,253,134,9,1758
Santiago del Estero,Privado,865,911,1032,933,980,0,235,229,173,186,174,0,1572
Santiago del Estero,Estatal,136,113,79,84,101,0,0,2,6,5,0,0,128
Santiago del Estero,Estatal,212,161,118,91,94,50,16,20,22,19,68,0,162
Santiago del Estero,Privado,146,141,130,102,81,0,0,0,0,13,22,0,105
Santiago del Estero,Estatal,108,103,100,84,82,35,0,0,0,0,7,0,71
Santiago del Estero,Estatal,21,24,141,119,80,0,0,0,0,0,34,0,132
Santiago del Estero,Estatal,70,50,25,27,19,0,1,2,0,0,9,0,32
Santiago del Estero,Estatal,587,476,475,400,299,85,27,20,13,15,49,0,342
Santiago del Estero,Privado,114,124,123,115,83,0,49,36,38,26,41,12,113
Santiago del Estero,Privado,413,439,337,356,304,64,26,35,63,49,86,3,541
Santiago del Estero,Estatal,322,285,264,186,190,0,7,5,0,0,0,0,208
Santiago del Estero,Estatal,71,65,44,45,43,0,0,0,0,0,0,0,43
Santiago del Estero,Estatal,304,326,267,230,215,78,0,0,0,0,0,0,236
Santiago del Estero,Estatal,109,124,86,70,55,17,4,5,10,6,4,0,63
Santiago del Estero,Estatal,188,168,181,140,106,0,1,0,0,0,25,0,111
Santiago del Estero,Estatal,124,144,87,58,81,0,13,13,13,5,7,0,103
Santiago del Estero,Estatal,0,0,142,92,99,0,0,0,0,0,0,0,125
Santiago del Estero,Estatal,135,125,74,81,73,0,0,0,0,0,8,0,75
Santiago del Estero,Estatal,104,107,90,41,43,0,43,25,26,56,42,0,58
Santiago del Estero,Estatal,100,88,27,20,29,0,10,7,2,1,22,0,50
Santiago del Estero,Estatal,194,191,151,101,146,51,0,0,0,0,17,0,194
Santiago del Estero,Privado,56,48,49,33,21,0,0,0,0,0,27,0,57
Santiago del Estero,Estatal,15,10,0,0,0,0,1,0,0,0,0,0,0
Santiago del Estero,Estatal,143,114,108,109,101,0,0,0,0,0,1,0,141
Santiago del Estero,Estatal,193,206,137,121,121,0,42,85,79,66,29,0,208
Santiago del Estero,Estatal,44,37,18,23,21,0,8,9,5,4,2,0,26
Santiago del Estero,Estatal,93,66,50,60,46,17,0,0,0,0,0,0,72
Santiago del Estero,Estatal,225,204,134,129,109,0,15,9,8,0,14,0,113
Santiago del Estero,Estatal,195,195,159,208,109,7,76,70,67,30,24,14,343
Santiago del Estero,Privado,104,80,79,79,73,0,6,5,4,3,11,0,118
Santiago del Estero,Estatal,8,1,0,0,0,0,0,0,0,0,0,0,0
Santiago del Estero,Estatal,211,160,75,61,57,11,8,14,0,0,0,0,82
Santiago del Estero,Estatal,467,494,439,404,339,16,116,101,69,28,47,15,331
Santiago del Estero,Privado,65,71,84,83,73,21,4,9,11,12,13,1,101
Santiago del Estero,Estatal,167,147,120,87,100,0,0,0,0,0,0,0,107
Santiago del Estero,Estatal,125,99,93,81,75,0,32,23,12,4,7,0,99
Santiago del Estero,Estatal,25,24,0,0,0,0,0,0,0,0,0,0,0
Santiago del Estero,Estatal,99,65,66,53,60,0,24,24,4,17,14,0,79
Tierra del Fuego,Estatal,3,6,2,2,4,0,0,0,0,0,0,0,4
Tierra del Fuego,Estatal,0,27,40,32,115,19,0,0,0,0,508,47,319
Tierra del Fuego,Privado,195,239,205,212,199,27,0,0,0,0,135,2,334
Tierra del Fuego,Estatal,234,104,109,75,178,22,0,0,0,1,298,129,349
Tierra del Fuego,Privado,171,146,138,142,135,0,0,0,0,0,51,0,220
Tucumán,Estatal,413,428,316,314,222,5,0,0,0,0,17,0,437
Tucumán,Estatal,3034,2851,2420,2282,1766,154,0,0,0,0,350,64,4101
Tucumán,Privado,2796,2696,2587,2517,2505,57,0,0,0,0,140,0,3266
Tucumán,Estatal,216,192,150,167,105,10,0,0,0,0,11,0,135
Tucumán,Estatal,622,452,526,446,471,23,0,0,0,0,0,0,685
Tucumán,Privado,233,219,230,196,199,0,0,0,0,0,7,0,217
Tucumán,Estatal,185,138,149,121,126,8,0,0,0,0,16,0,195
Tucumán,Estatal,977,842,765,594,540,44,0,0,0,0,20,0,1068
Tucumán,Privado,571,511,426,395,355,110,0,0,0,0,45,0,562
Tucumán,Estatal,200,231,214,204,166,104,0,0,0,0,20,0,147
Tucumán,Privado,94,83,91,92,84,6,0,0,0,0,0,0,182
Tucumán,Privado,103,98,94,96,94,0,0,0,0,0,3,0,129
Tucumán,Estatal,105,82,70,60,39,27,0,0,0,0,0,0,94
Tucumán,Estatal,262,226,150,177,118,25,0,0,0,0,0,0,210
Tucumán,Privado,18,16,19,21,24,0,0,0,0,0,0,0,78
Tucumán,Estatal,79,82,60,62,37,0,0,0,0,0,2,0,89
Tucumán,Estatal,65,51,54,57,43,0,0,0,0,0,0,0,72
Tucumán,Estatal,161,133,119,102,79,20,0,0,0,0,0,0,88
Tucumán,Estatal,307,259,222,210,147,109,0,0,0,0,0,0,284
Tucumán,Privado,35,25,28,25,26,0,0,0,0,0,0,0,49
Tucumán,Estatal,237,187,167,118,131,16,0,0,0,0,17,0,150
Tucumán,Estatal,400,341,349,325,284,41,0,0,0,0,76,9,410
Tucumán,Estatal,154,127,128,113,100,11,0,0,0,0,0,0,158
Tucumán,Privado,137,91,91,70,63,12,0,0,0,0,0,0,103
Tucumán,Estatal,128,120,74,46,49,0,0,0,0,0,11,0,81
Tucumán,Estatal,466,383,324,294,221,20,0,0,0,0,38,0,410
Tucumán,Privado,276,265,219,201,232,34,0,0,0,0,0,5,243
Tucumán,Estatal,112,81,78,68,77,0,0,0,0,0,7,0,98
Tucumán,Estatal,623,613,551,400,348,99,0,0,0,0,18,20,624
Tucumán,Estatal,90,82,34,53,40,0,0,0,0,0,0,0,53
Tucumán,Estatal,716,686,643,546,376,154,0,0,0,0,38,0,548
Tucumán,Privado,66,57,58,66,57,0,0,0,0,0,4,0,94
Tucumán,Estatal,236,216,231,173,175,0,0,0,0,0,29,0,219
Tucumán,Estatal,109,63,52,43,65,0,0,0,0,0,0,0,114
Tucumán,Privado,49,43,53,46,32,0,0,0,0,0,0,0,41
Tucumán,Estatal,146,120,103,107,90,49,0,0,0,0,12,4,154
Tucumán,Estatal,170,169,112,101,104,2,0,0,0,0,17,0,277
Tucumán,Estatal,640,503,420,410,267,34,0,0,0,0,81,0,620
Tucumán,Privado,217,242,235,154,179,17,0,0,0,0,0,0,231
Tucumán,Estatal,100,121,80,63,68,0,0,0,0,0,7,0,92
Tucumán,Estatal,160,129,116,115,101,8,0,0,0,0,0,0,156
Tucumán,Estatal,112,108,50,60,73,54,0,0,0,0,32,0,72
Tucumán,Estatal,188,184,162,162,140,0,0,0,0,0,2,0,292
Tucumán,Privado,564,566,517,558,469,0,0,0,0,0,2,0,639
